CaseID,Activity,EnableTimestamp,StartTimestamp,EndTimestamp,Resource
Case110,Round Grinding,,2012-03-29 18:39:00+03:00,2012-03-29 23:43:00+03:00,ID4445
Case110,Round Grinding,,2012-03-29 23:59:00+03:00,2012-03-30 01:53:00+03:00,ID4528
Case110,Packing,,2012-03-30 08:00:00+03:00,2012-03-30 09:00:00+03:00,ID4491
Case110,Final Inspection Q.C.,,2012-03-30 15:21:00+03:00,2012-03-30 18:28:00+03:00,ID4618
Case110,End,,2012-03-30 18:28:00+03:00,2012-03-30 18:28:00+03:00,End
Case111,Start,,2012-03-13 04:10:00+02:00,2012-03-13 04:10:00+02:00,Start
Case111,Turning,,2012-03-13 04:10:00+02:00,2012-03-13 07:13:00+02:00,ID4932
Case111,Turning,,2012-03-13 07:13:00+02:00,2012-03-13 13:39:00+02:00,ID4932
Case111,Turning,,2012-03-13 14:10:00+02:00,2012-03-13 23:10:00+02:00,ID4167
Case111,Turning,,2012-03-13 23:14:00+02:00,2012-03-14 02:42:00+02:00,ID4429
Case111,Turning,,2012-03-14 02:44:00+02:00,2012-03-14 13:45:00+02:00,ID4932
Case111,Turning,,2012-03-14 13:58:00+02:00,2012-03-14 17:59:00+02:00,ID4167
Case111,Turning Q.C.,,2012-03-14 20:50:00+02:00,2012-03-14 22:05:00+02:00,ID4493
Case111,Turning & Milling,,2012-03-22 18:14:00+02:00,2012-03-23 00:50:00+02:00,ID4932
Case111,Turning & Milling,,2012-03-23 03:00:00+02:00,2012-03-23 14:00:00+02:00,ID4167
Case111,Turning & Milling,,2012-03-23 14:00:00+02:00,2012-03-23 19:41:00+02:00,ID4794
Case111,Turning,,2012-03-23 14:09:00+02:00,2012-03-23 19:41:00+02:00,ID4794
Case111,Turning & Milling,,2012-03-24 20:51:00+02:00,2012-03-24 22:52:00+02:00,ID4932
Case111,Turning,,2012-03-24 13:31:00+02:00,2012-03-24 22:53:00+02:00,ID4932
Case111,Turning & Milling,,2012-03-25 06:52:00+03:00,2012-03-25 14:45:00+03:00,ID4794
Case111,Turning & Milling,,2012-03-25 15:06:00+03:00,2012-03-25 23:32:00+03:00,ID4167
Case111,Turning & Milling,,2012-03-26 03:54:00+03:00,2012-03-26 14:43:00+03:00,ID4932
Case111,Turning & Milling Q.C.,,2012-03-26 15:21:00+03:00,2012-03-26 17:22:00+03:00,ID4493
Case111,Laser Marking,,2012-03-26 23:42:00+03:00,2012-03-27 00:00:00+03:00,ID0998
Case111,Laser Marking,,2012-03-27 00:02:00+03:00,2012-03-27 01:43:00+03:00,ID4882
Case111,Turning & Milling Q.C.,,2012-03-27 15:00:00+03:00,2012-03-27 15:35:00+03:00,ID4493
Case111,Turning & Milling,,2012-03-27 08:51:00+03:00,2012-03-27 15:52:00+03:00,ID4167
Case111,Laser Marking,,2012-03-27 19:10:00+03:00,2012-03-27 21:26:00+03:00,ID0998
Case111,End,,2012-03-27 21:26:00+03:00,2012-03-27 21:26:00+03:00,End
Case111,Turning & Milling,,2012-03-27 18:56:00+03:00,2012-03-28 14:56:00+03:00,ID4167
Case112,Start,,2012-03-08 13:13:00+02:00,2012-03-08 13:13:00+02:00,Start
Case112,Turning & Milling,,2012-03-08 13:13:00+02:00,2012-03-08 13:51:00+02:00,ID4641
Case112,Turning & Milling,,2012-03-13 21:01:00+02:00,2012-03-14 00:48:00+02:00,ID3846
Case112,Turning & Milling,,2012-03-14 04:28:00+02:00,2012-03-14 06:10:00+02:00,ID4132
Case112,Turning & Milling Q.C.,,2012-03-14 14:00:00+02:00,2012-03-14 15:40:00+02:00,ID4287
Case112,Turning & Milling,,2012-03-14 15:15:00+02:00,2012-03-14 16:02:00+02:00,ID3846
Case112,Turning & Milling,,2012-03-14 16:02:00+02:00,2012-03-14 20:21:00+02:00,ID3846
Case112,Turning & Milling,,2012-03-14 23:10:00+02:00,2012-03-15 00:51:00+02:00,ID4132
Case112,Turning & Milling,,2012-03-15 03:43:00+02:00,2012-03-15 13:48:00+02:00,ID4794
Case112,Turning & Milling,,2012-03-15 15:22:00+02:00,2012-03-15 16:43:00+02:00,ID3846
Case112,Turning & Milling,,2012-03-15 16:44:00+02:00,2012-03-16 00:22:00+02:00,ID3846
Case112,Turning & Milling,,2012-03-16 04:04:00+02:00,2012-03-16 13:47:00+02:00,ID4794
Case112,Turning & Milling,,2012-03-18 10:18:00+02:00,2012-03-18 13:50:00+02:00,ID4641
Case112,Turning & Milling Q.C.,,2012-03-18 19:00:00+02:00,2012-03-18 19:33:00+02:00,ID4287
Case112,Laser Marking,,2012-03-18 19:42:00+02:00,2012-03-18 21:55:00+02:00,ID4718
Case112,Lapping,,2012-03-18 22:43:00+02:00,2012-03-19 01:10:00+02:00,ID0998
Case112,Turning & Milling,,2012-03-19 04:38:00+02:00,2012-03-19 07:19:00+02:00,ID4641
Case112,Turning & Milling,,2012-03-19 07:19:00+02:00,2012-03-19 10:10:00+02:00,ID4641
Case112,Turning & Milling,,2012-03-19 10:12:00+02:00,2012-03-19 13:46:00+02:00,ID4529
Case112,Turning & Milling,,2012-03-19 14:26:00+02:00,2012-03-19 23:39:00+02:00,ID4718
Case112,Turning & Milling,,2012-03-20 04:18:00+02:00,2012-03-20 13:48:00+02:00,ID4641
Case112,Final Inspection Q.C.,,2012-03-20 18:30:00+02:00,2012-03-20 20:30:00+02:00,ID4287
Case112,Final Inspection Q.C.,,2012-03-20 23:00:00+02:00,2012-03-20 23:33:00+02:00,ID4287
Case112,Turning & Milling,,2012-03-20 14:20:00+02:00,2012-03-21 00:52:00+02:00,ID3846
Case112,Packing,,2012-03-21 07:00:00+02:00,2012-03-21 08:00:00+02:00,ID4820
Case112,Turning & Milling,,2012-03-21 04:30:00+02:00,2012-03-21 10:29:00+02:00,ID4641
Case112,Turning & Milling Q.C.,,2012-03-21 15:31:00+02:00,2012-03-21 17:00:00+02:00,ID4287
Case112,Laser Marking,,2012-03-21 17:01:00+02:00,2012-03-21 19:32:00+02:00,ID4718
Case112,Turning & Milling,,2012-03-21 22:31:00+02:00,2012-03-22 00:43:00+02:00,ID4132
Case112,Turning & Milling,,2012-03-22 03:29:00+02:00,2012-03-22 12:32:00+02:00,ID4641
Case112,Grinding Rework,,2012-03-22 14:42:00+02:00,2012-03-22 15:42:00+02:00,ID4882
Case112,Grinding Rework,,2012-03-22 16:02:00+02:00,2012-03-22 19:22:00+02:00,ID4882
Case112,Lapping,,2012-03-22 17:00:00+02:00,2012-03-22 21:33:00+02:00,ID4718
Case112,Final Inspection Q.C.,,2012-03-25 17:49:00+03:00,2012-03-26 00:03:00+03:00,ID4287
Case112,Packing,,2012-03-29 08:00:00+03:00,2012-03-29 09:00:00+03:00,ID4820
Case112,Final Inspection Q.C.,,2012-03-29 17:00:00+03:00,2012-03-29 17:34:00+03:00,ID4287
Case112,End,,2012-03-29 17:34:00+03:00,2012-03-29 17:34:00+03:00,End
Case113,Start,,2012-03-15 10:09:00+02:00,2012-03-15 10:09:00+02:00,Start
Case113,SETUP     Turning & Milling,,2012-03-15 10:09:00+02:00,2012-03-15 13:49:00+02:00,ID4932
Case113,Turning & Milling,,2012-03-15 14:06:00+02:00,2012-03-15 22:56:00+02:00,ID4529
Case113,Turning & Milling Q.C.,,2012-03-16 14:03:00+02:00,2012-03-16 18:04:00+02:00,ID4493
Case113,Laser Marking,,2012-03-16 18:15:00+02:00,2012-03-16 18:39:00+02:00,ID0998
Case113,End,,2012-03-16 18:39:00+02:00,2012-03-16 18:39:00+02:00,End
Case114,Start,,2012-02-29 09:03:00+02:00,2012-02-29 09:03:00+02:00,Start
Case114,Turning & Milling,,2012-02-29 09:03:00+02:00,2012-02-29 13:53:00+02:00,ID4794
Case114,Turning & Milling,,2012-02-29 14:10:00+02:00,2012-02-29 15:01:00+02:00,ID4718
Case114,Turning & Milling Q.C.,,2012-02-29 13:56:00+02:00,2012-02-29 15:19:00+02:00,ID4618
Case114,Turning & Milling,,2012-03-01 03:16:00+02:00,2012-03-01 10:48:00+02:00,ID4794
Case114,Turning & Milling Q.C.,,2012-03-05 07:00:00+02:00,2012-03-05 08:15:00+02:00,ID4618
Case114,Turning & Milling Q.C.,,2012-03-06 00:40:00+02:00,2012-03-06 00:41:00+02:00,ID4618
Case114,Turning & Milling Q.C.,,2012-03-07 14:56:00+02:00,2012-03-07 15:04:00+02:00,ID4618
Case114,End,,2012-03-07 15:04:00+02:00,2012-03-07 15:04:00+02:00,End
Case115,Start,,2012-03-05 16:41:00+02:00,2012-03-05 16:41:00+02:00,Start
Case115,Turning & Milling,,2012-03-05 16:41:00+02:00,2012-03-05 23:01:00+02:00,ID4932
Case115,Turning & Milling,,2012-03-06 07:05:00+02:00,2012-03-06 13:29:00+02:00,ID4529
Case115,Turning & Milling,,2012-03-06 13:59:00+02:00,2012-03-06 15:35:00+02:00,ID4932
Case115,Turning & Milling,,2012-03-06 15:35:00+02:00,2012-03-06 16:48:00+02:00,ID4932
Case115,Turning & Milling Q.C.,,2012-03-06 17:30:00+02:00,2012-03-06 19:00:00+02:00,ID4287
Case115,Turning & Milling Q.C.,,2012-03-06 19:00:00+02:00,2012-03-06 19:50:00+02:00,ID4287
Case115,Turning & Milling,,2012-03-06 16:49:00+02:00,2012-03-06 20:48:00+02:00,ID4932
Case115,Flat Grinding,,2012-03-08 21:46:00+02:00,2012-03-08 22:52:00+02:00,ID4882
Case115,Flat Grinding,,2012-03-09 07:00:00+02:00,2012-03-09 08:15:00+02:00,ID4882
Case115,Flat Grinding,,2012-03-09 16:05:00+02:00,2012-03-09 17:17:00+02:00,ID4882
Case115,Turning & Milling Q.C.,,2012-03-11 14:00:00+02:00,2012-03-11 15:00:00+02:00,ID4287
Case115,Lapping,,2012-03-11 16:46:00+02:00,2012-03-11 18:14:00+02:00,ID4882
Case115,Round Grinding,,2012-03-12 03:41:00+02:00,2012-03-12 05:49:00+02:00,ID4385
Case115,Round Grinding,,2012-03-12 05:50:00+02:00,2012-03-12 06:50:00+02:00,ID4385
Case115,Round Grinding,,2012-03-12 06:51:00+02:00,2012-03-12 14:00:00+02:00,ID0420
Case115,Round Grinding,,2012-03-12 14:00:00+02:00,2012-03-12 14:51:00+02:00,ID4287
Case115,Round Grinding,,2012-03-12 23:07:00+02:00,2012-03-13 00:05:00+02:00,ID4385
Case115,Round Grinding,,2012-03-13 00:06:00+02:00,2012-03-13 01:16:00+02:00,ID4385
Case115,Round Grinding,,2012-03-21 17:57:00+02:00,2012-03-21 19:40:00+02:00,ID4287
Case115,Laser Marking,,2012-03-21 19:41:00+02:00,2012-03-21 21:24:00+02:00,ID4718
Case115,Final Inspection Q.C.,,2012-03-25 17:00:00+03:00,2012-03-25 18:00:00+03:00,ID4287
Case115,Packing,,2012-03-26 08:00:00+03:00,2012-03-26 09:00:00+03:00,ID4820
Case115,End,,2012-03-26 09:00:00+03:00,2012-03-26 09:00:00+03:00,End
Case116,Start,,2012-02-22 13:50:00+02:00,2012-02-22 13:50:00+02:00,Start
Case116,Round Grinding,,2012-02-22 13:50:00+02:00,2012-02-22 18:29:00+02:00,ID4528
Case116,Round Grinding,,2012-02-22 18:29:00+02:00,2012-02-22 23:37:00+02:00,ID4528
Case116,Round Grinding,,2012-02-22 23:39:00+02:00,2012-02-23 02:38:00+02:00,ID4872
Case116,Packing,,2012-02-23 07:00:00+02:00,2012-02-23 08:00:00+02:00,ID4820
Case116,Final Inspection Q.C.,,2012-02-23 14:40:00+02:00,2012-02-23 15:40:00+02:00,ID4163
Case116,Round Grinding,,2012-02-23 14:01:00+02:00,2012-02-23 16:04:00+02:00,ID4528
Case116,Round Grinding,,2012-02-23 16:05:00+02:00,2012-02-23 22:47:00+02:00,ID4528
Case116,Round Grinding,,2012-02-26 22:49:00+02:00,2012-02-27 06:51:00+02:00,ID4528
Case116,Round Grinding,,2012-02-27 23:00:00+02:00,2012-02-28 06:29:00+02:00,ID4528
Case116,Round Grinding,,2012-02-28 22:45:00+02:00,2012-02-29 00:06:00+02:00,ID4528
Case116,Packing,,2012-02-29 07:00:00+02:00,2012-02-29 08:00:00+02:00,ID4820
Case116,Final Inspection Q.C.,,2012-02-29 14:00:00+02:00,2012-02-29 14:59:00+02:00,ID4287
Case116,End,,2012-02-29 14:59:00+02:00,2012-02-29 14:59:00+02:00,End
Case117,Start,,2012-02-23 07:00:00+02:00,2012-02-23 07:00:00+02:00,Start
Case117,Packing,,2012-02-23 07:00:00+02:00,2012-02-23 08:00:00+02:00,ID4820
Case117,Final Inspection,,2012-02-23 16:46:00+02:00,2012-02-23 18:01:00+02:00,ID4493
Case117,End,,2012-02-23 18:01:00+02:00,2012-02-23 18:01:00+02:00,End
Case118,Start,,2012-03-25 08:00:00+03:00,2012-03-25 08:00:00+03:00,Start
Case118,Turning & Milling,,2012-03-25 08:00:00+03:00,2012-03-25 09:15:00+03:00,ID4429
Case118,Turning & Milling,,2012-03-29 04:10:00+03:00,2012-03-29 06:11:00+03:00,ID4794
Case118,Turning & Milling,,2012-03-29 06:12:00+03:00,2012-03-29 09:29:00+03:00,ID4794
Case118,Turning & Milling Q.C.,,2012-03-30 18:18:00+03:00,2012-03-30 19:41:00+03:00,ID4287
Case118,End,,2012-03-30 19:41:00+03:00,2012-03-30 19:41:00+03:00,End
Case119,Start,,2012-03-20 14:12:00+02:00,2012-03-20 14:12:00+02:00,Start
Case119,Turning & Milling,,2012-03-20 14:12:00+02:00,2012-03-20 22:57:00+02:00,ID4132
Case119,Turning & Milling,,2012-03-21 21:35:00+02:00,2012-03-21 22:30:00+02:00,ID4132
Case119,Turning & Milling,,2012-03-22 14:18:00+02:00,2012-03-23 00:48:00+02:00,ID4132
Case119,Turning & Milling,,2012-03-23 08:16:00+02:00,2012-03-23 13:51:00+02:00,ID4641
Case119,Turning & Milling,,2012-03-25 15:19:00+03:00,2012-03-26 01:45:00+03:00,ID4132
Case119,Turning & Milling,,2012-03-26 16:30:00+03:00,2012-03-27 02:00:00+03:00,ID4132
Case119,Turning & Milling,,2012-03-27 16:17:00+03:00,2012-03-28 01:47:00+03:00,ID4132
Case119,Turning & Milling,,2012-03-28 05:36:00+03:00,2012-03-28 12:21:00+03:00,ID4794
Case119,Turning & Milling,,2012-03-28 15:20:00+03:00,2012-03-29 01:37:00+03:00,ID4132
Case119,Turning & Milling,,2012-03-29 05:14:00+03:00,2012-03-29 14:42:00+03:00,ID4794
Case119,Turning & Milling,,2012-03-29 15:18:00+03:00,2012-03-30 01:18:00+03:00,ID4132
Case119,End,,2012-03-30 01:18:00+03:00,2012-03-30 01:18:00+03:00,End
Case12,Start,,2012-01-26 09:38:00+02:00,2012-01-26 09:38:00+02:00,Start
Case12,Turning,,2012-01-26 09:38:00+02:00,2012-01-26 14:00:00+02:00,ID4641
Case12,Turning,,2012-01-26 15:17:00+02:00,2012-01-26 17:09:00+02:00,ID4132
Case12,Turning Q.C.,,2012-01-26 18:11:00+02:00,2012-01-26 18:57:00+02:00,ID4618
Case12,Turning,,2012-01-26 19:00:00+02:00,2012-01-27 03:29:00+02:00,ID4132
Case12,Turning,,2012-01-27 03:31:00+02:00,2012-01-27 13:18:00+02:00,ID4641
Case12,Turning,,2012-01-27 14:04:00+02:00,2012-01-27 19:51:00+02:00,ID3846
Case12,Turning,,2012-01-29 16:06:00+02:00,2012-01-29 22:58:00+02:00,ID4641
Case12,Turning,,2012-01-29 23:11:00+02:00,2012-01-30 04:59:00+02:00,ID3846
Case12,Turning,,2012-01-30 05:00:00+02:00,2012-01-30 06:45:00+02:00,ID3846
Case12,Turning,,2012-01-30 13:57:00+02:00,2012-01-30 16:41:00+02:00,ID4641
Case12,Turning Q.C.,,2012-01-30 17:29:00+02:00,2012-01-30 18:44:00+02:00,ID4618
Case12,Turning & Milling,,2012-02-05 07:00:00+02:00,2012-02-05 08:15:00+02:00,ID0937
Case12,Lapping,,2012-02-05 21:00:00+02:00,2012-02-05 23:00:00+02:00,ID0998
Case12,Flat Grinding,,2012-02-06 07:00:00+02:00,2012-02-06 08:15:00+02:00,ID4882
Case12,Flat Grinding,,2012-02-06 16:53:00+02:00,2012-02-06 19:40:00+02:00,ID4882
Case12,Laser Marking,,2012-02-06 19:47:00+02:00,2012-02-06 20:47:00+02:00,ID0998
Case12,Flat Grinding,,2012-02-07 07:00:00+02:00,2012-02-07 08:15:00+02:00,ID4882
Case12,Flat Grinding,,2012-02-07 20:51:00+02:00,2012-02-07 20:52:00+02:00,ID4882
Case12,Flat Grinding,,2012-02-07 20:52:00+02:00,2012-02-07 22:43:00+02:00,ID4882
Case12,Final Inspection Q.C.,,2012-02-07 20:42:00+02:00,2012-02-07 23:05:00+02:00,ID4618
Case12,Laser Marking,,2012-02-07 20:48:00+02:00,2012-02-07 23:38:00+02:00,ID0998
Case12,Final Inspection Q.C.,,2012-02-13 22:50:00+02:00,2012-02-14 00:50:00+02:00,ID4618
Case12,Final Inspection Q.C.,,2012-02-14 17:56:00+02:00,2012-02-14 19:39:00+02:00,ID4618
Case12,Final Inspection Q.C.,,2012-02-16 22:32:00+02:00,2012-02-16 22:33:00+02:00,ID4618
Case12,Packing,,2012-02-17 07:00:00+02:00,2012-02-17 08:00:00+02:00,ID4820
Case12,End,,2012-02-17 08:00:00+02:00,2012-02-17 08:00:00+02:00,End
Case120,Start,,2012-02-26 18:19:00+02:00,2012-02-26 18:19:00+02:00,Start
Case120,Turning & Milling,,2012-02-26 18:19:00+02:00,2012-02-26 23:08:00+02:00,ID4529
Case120,Turning & Milling,,2012-02-26 23:18:00+02:00,2012-02-27 06:26:00+02:00,ID4429
Case120,Turning & Milling,,2012-02-27 07:38:00+02:00,2012-02-27 13:55:00+02:00,ID4794
Case120,Turning & Milling Q.C.,,2012-03-08 15:35:00+02:00,2012-03-08 16:37:00+02:00,ID4493
Case120,Laser Marking,,2012-03-08 20:32:00+02:00,2012-03-08 21:41:00+02:00,ID0998
Case120,Lapping,,2012-03-13 22:52:00+02:00,2012-03-14 00:11:00+02:00,ID0998
Case120,Round Grinding,,2012-03-14 14:00:00+02:00,2012-03-14 17:26:00+02:00,ID4872
Case120,Round Grinding,,2012-03-14 17:26:00+02:00,2012-03-14 19:06:00+02:00,ID4872
Case120,Round Grinding,,2012-03-14 19:22:00+02:00,2012-03-14 22:53:00+02:00,ID4355
Case120,Round Grinding,,2012-03-14 22:54:00+02:00,2012-03-14 23:02:00+02:00,ID4355
Case120,Round Grinding,,2012-03-14 23:31:00+02:00,2012-03-15 02:16:00+02:00,ID4385
Case120,Final Inspection Q.C.,,2012-03-15 14:56:00+02:00,2012-03-15 16:11:00+02:00,ID4493
Case120,End,,2012-03-15 16:11:00+02:00,2012-03-15 16:11:00+02:00,End
Case121,Start,,2012-03-06 05:00:00+02:00,2012-03-06 05:00:00+02:00,Start
Case121,Turning & Milling,,2012-03-06 05:00:00+02:00,2012-03-06 06:59:00+02:00,ID4529
Case121,Turning Q.C.,,2012-03-06 07:00:00+02:00,2012-03-06 08:15:00+02:00,ID0937
Case121,Turning & Milling,,2012-03-06 06:59:00+02:00,2012-03-06 10:00:00+02:00,ID4529
Case121,Turning Q.C.,,2012-03-06 14:17:00+02:00,2012-03-06 15:17:00+02:00,ID4493
Case121,Turning & Milling,,2012-03-06 13:57:00+02:00,2012-03-06 17:23:00+02:00,ID4429
Case121,Turning & Milling,,2012-03-14 18:19:00+02:00,2012-03-14 19:34:00+02:00,ID0997
Case121,Turning & Milling,,2012-03-15 02:56:00+02:00,2012-03-15 04:55:00+02:00,ID4932
Case121,Turning & Milling,,2012-03-15 04:56:00+02:00,2012-03-15 06:32:00+02:00,ID4932
Case121,Turning & Milling Q.C.,,2012-03-15 16:00:00+02:00,2012-03-15 16:38:00+02:00,ID4493
Case121,Laser Marking,,2012-03-16 18:15:00+02:00,2012-03-16 18:39:00+02:00,ID0998
Case121,Flat Grinding,,2012-03-18 15:19:00+02:00,2012-03-18 16:52:00+02:00,ID0998
Case121,Lapping,,2012-03-18 16:52:00+02:00,2012-03-18 18:43:00+02:00,ID0998
Case121,Round Grinding,,2012-03-19 15:03:00+02:00,2012-03-19 17:00:00+02:00,ID4385
Case121,Round Grinding,,2012-03-19 17:02:00+02:00,2012-03-19 20:19:00+02:00,ID4385
Case121,Round Grinding,,2012-03-21 15:31:00+02:00,2012-03-21 17:32:00+02:00,ID4493
Case121,Lapping,,2012-03-27 18:45:00+03:00,2012-03-27 21:26:00+03:00,ID0998
Case121,Round Grinding,,2012-03-28 14:00:00+03:00,2012-03-28 14:40:00+03:00,ID0420
Case121,Round Grinding,,2012-03-28 15:00:00+03:00,2012-03-28 21:03:00+03:00,ID4445
Case121,End,,2012-03-28 21:03:00+03:00,2012-03-28 21:03:00+03:00,End
Case122,Start,,2012-03-04 17:14:00+02:00,2012-03-04 17:14:00+02:00,Start
Case122,Turning & Milling,,2012-03-04 17:14:00+02:00,2012-03-04 19:57:00+02:00,ID4429
Case122,Turning & Milling,,2012-03-04 19:58:00+02:00,2012-03-05 00:59:00+02:00,ID4429
Case122,Turning & Milling,,2012-03-05 13:53:00+02:00,2012-03-05 19:14:00+02:00,ID4429
Case122,Turning & Milling Q.C.,,2012-03-05 20:20:00+02:00,2012-03-05 21:50:00+02:00,ID4163
Case122,Turning & Milling,,2012-03-05 19:15:00+02:00,2012-03-05 22:56:00+02:00,ID4429
Case122,Turning & Milling Q.C.,,2012-03-07 14:39:00+02:00,2012-03-07 15:39:00+02:00,ID4493
Case122,Laser Marking,,2012-03-07 16:08:00+02:00,2012-03-07 17:23:00+02:00,ID0998
Case122,Flat Grinding,,2012-03-07 17:59:00+02:00,2012-03-07 19:14:00+02:00,ID4882
Case122,Lapping,,2012-03-07 22:06:00+02:00,2012-03-07 23:12:00+02:00,ID0998
Case122,Round Grinding,,2012-03-08 03:11:00+02:00,2012-03-08 05:36:00+02:00,ID4445
Case122,Round Grinding,,2012-03-08 05:36:00+02:00,2012-03-08 09:21:00+02:00,ID4445
Case122,Round Grinding,,2012-03-13 16:00:00+02:00,2012-03-13 19:50:00+02:00,ID4287
Case122,Round Grinding,,2012-03-13 21:00:00+02:00,2012-03-13 21:44:00+02:00,ID4287
Case122,Lapping,,2012-03-21 07:00:00+02:00,2012-03-21 08:15:00+02:00,ID4882
Case122,Lapping,,2012-03-21 15:25:00+02:00,2012-03-21 17:10:00+02:00,ID0998
Case122,Round Grinding,,2012-03-21 20:52:00+02:00,2012-03-21 22:46:00+02:00,ID4385
Case122,Round Grinding,,2012-03-21 23:20:00+02:00,2012-03-22 00:55:00+02:00,ID4355
Case122,Round Grinding,,2012-03-22 00:56:00+02:00,2012-03-22 04:55:00+02:00,ID4355
Case122,Final Inspection Q.C.,,2012-03-23 17:30:00+02:00,2012-03-23 19:51:00+02:00,ID4163
Case122,Final Inspection Q.C.,,2012-03-25 15:00:00+03:00,2012-03-25 16:40:00+03:00,ID4163
Case122,Laser Marking,,2012-03-25 16:40:00+03:00,2012-03-25 18:10:00+03:00,ID0998
Case122,Grinding Rework,,2012-03-26 04:08:00+03:00,2012-03-26 05:55:00+03:00,ID4528
Case122,Final Inspection Q.C.,,2012-03-26 15:00:00+03:00,2012-03-26 16:40:00+03:00,ID4163
Case122,Final Inspection Q.C.,,2012-03-27 18:30:00+03:00,2012-03-27 19:00:00+03:00,ID4163
Case122,Packing,,2012-03-28 08:00:00+03:00,2012-03-28 09:00:00+03:00,ID4820
Case122,End,,2012-03-28 09:00:00+03:00,2012-03-28 09:00:00+03:00,End
Case123,Start,,2012-03-14 07:00:00+02:00,2012-03-14 07:00:00+02:00,Start
Case123,Turning & Milling,,2012-03-14 07:00:00+02:00,2012-03-14 08:15:00+02:00,ID4429
Case123,Turning & Milling,,2012-03-15 06:30:00+02:00,2012-03-15 09:00:00+02:00,ID4932
Case123,Turning & Milling,,2012-03-15 09:00:00+02:00,2012-03-15 13:30:00+02:00,ID4932
Case123,Turning & Milling,,2012-03-15 14:31:00+02:00,2012-03-15 15:51:00+02:00,ID4167
Case123,Turning & Milling,,2012-03-15 17:39:00+02:00,2012-03-16 00:56:00+02:00,ID4167
Case123,Turning & Milling,,2012-03-16 02:49:00+02:00,2012-03-16 08:27:00+02:00,ID4932
Case123,Turning & Milling,,2012-03-16 08:28:00+02:00,2012-03-16 10:30:00+02:00,ID4932
Case123,Turning & Milling,,2012-03-16 10:31:00+02:00,2012-03-16 11:47:00+02:00,ID4932
Case123,Turning & Milling,,2012-03-16 14:10:00+02:00,2012-03-16 14:12:00+02:00,ID4167
Case123,Turning & Milling Q.C.,,2012-03-16 15:31:00+02:00,2012-03-16 16:32:00+02:00,ID4493
Case123,Turning & Milling,,2012-03-16 14:12:00+02:00,2012-03-16 19:48:00+02:00,ID4167
Case123,Turning & Milling,,2012-03-18 07:56:00+02:00,2012-03-18 07:57:00+02:00,ID4641
Case123,Turning & Milling,,2012-03-18 07:57:00+02:00,2012-03-18 09:26:00+02:00,ID4641
Case123,Turning & Milling,,2012-03-18 13:55:00+02:00,2012-03-18 14:13:00+02:00,ID4932
Case123,Turning & Milling,,2012-03-18 16:19:00+02:00,2012-03-18 16:20:00+02:00,ID4932
Case123,Turning & Milling,,2012-03-18 16:20:00+02:00,2012-03-18 16:21:00+02:00,ID4932
Case123,Turning & Milling Q.C.,,2012-03-18 14:00:00+02:00,2012-03-18 16:41:00+02:00,ID4493
Case123,Laser Marking,,2012-03-18 22:03:00+02:00,2012-03-18 22:53:00+02:00,ID4718
Case123,End,,2012-03-18 22:53:00+02:00,2012-03-18 22:53:00+02:00,End
Case124,Start,,2012-03-20 13:59:00+02:00,2012-03-20 13:59:00+02:00,Start
Case124,Turning & Milling,,2012-03-20 13:59:00+02:00,2012-03-20 21:34:00+02:00,ID4932
Case124,Turning & Milling,,2012-03-20 21:35:00+02:00,2012-03-20 22:58:00+02:00,ID4932
Case124,Turning & Milling,,2012-03-20 22:59:00+02:00,2012-03-21 00:54:00+02:00,ID4429
Case124,Turning & Milling,,2012-03-21 00:54:00+02:00,2012-03-21 05:36:00+02:00,ID4167
Case124,Turning & Milling Q.C.,,2012-03-21 19:28:00+02:00,2012-03-21 21:07:00+02:00,ID4287
Case124,Laser Marking,,2012-03-21 23:01:00+02:00,2012-03-21 23:20:00+02:00,ID0998
Case124,Lapping,,2012-03-22 14:32:00+02:00,2012-03-22 14:46:00+02:00,ID4718
Case124,Final Inspection Q.C.,,2012-03-23 17:31:00+02:00,2012-03-23 19:16:00+02:00,ID4287
Case124,Final Inspection Q.C.,,2012-03-25 18:00:00+03:00,2012-03-25 18:15:00+03:00,ID4287
Case124,Packing,,2012-03-26 08:00:00+03:00,2012-03-26 09:00:00+03:00,ID4820
Case124,End,,2012-03-26 09:00:00+03:00,2012-03-26 09:00:00+03:00,End
Case125,Start,,2012-03-29 09:30:00+03:00,2012-03-29 09:30:00+03:00,Start
Case125,Turning & Milling,,2012-03-29 09:30:00+03:00,2012-03-29 14:42:00+03:00,ID4794
Case125,Turning & Milling,,2012-03-29 15:26:00+03:00,2012-03-29 21:22:00+03:00,ID4167
Case125,Turning & Milling,,2012-03-29 23:43:00+03:00,2012-03-29 23:58:00+03:00,ID4167
